CustomerKey,Age,Gender,NumberCarsOwned,HouseOwnerFlag,YearlyIncome,MaritalStatus,FirstPurchaseAmount,LifetimeSales
11825,71,1,2,0,80000,128,49081.7657,
11825,71,1,2,0,80000,454.4,49081.7657,
11825,71,1,2,0,80000,484.6,49081.7657,
11836,76,0,0,1,100000,1725.816,61694.9128,
11836,76,0,0,1,100000,838.072,61694.9128,
11836,76,0,0,1,100000,7.104,61694.9128,
11843,48,1,3,0,70000,7.548,24580.0085,
11843,48,1,3,0,70000,660.331,24580.0085,
11843,48,1,3,0,70000,71.2,24580.0085,
11850,51,0,3,1,80000,514.8875,25865.5895,
11850,51,0,3,1,80000,1053.9915,25865.5895,
11850,51,0,3,1,80000,151.992,25865.5895,
11861,54,0,4,1,100000,7.548,22707.881,
11861,54,0,4,1,100000,11.8065,22707.881,
11861,54,0,4,1,100000,533.6,22707.881,
11868,43,0,2,0,20000,3.792,17953.6629,
11868,43,0,2,0,20000,38.8089,17953.6629,
11868,43,0,2,0,20000,4.6314,17953.6629,
11875,62,0,3,1,40000,37.9905,21257.821,
11875,62,0,3,1,40000,198.55,21257.821,
11875,62,0,3,1,40000,496.375,21257.821,
11886,57,0,1,1,60000,676.951,24537.959,
11886,57,0,1,1,60000,727.5765,24537.959,
11886,57,0,1,1,60000,559.36,24537.959,
11893,65,0,1,0,70000,1264.1365,22914.6245,
11893,65,0,1,0,70000,198.55,22914.6245,
11893,65,0,1,0,70000,187.055,22914.6245,
11900,66,0,1,1,60000,41.6195,27757.3045,
11900,66,0,1,1,60000,198.55,27757.3045,
11900,66,0,1,1,60000,842.1655,27757.3045,
11911,56,1,1,1,60000,7.548,24762.9095,
11911,56,1,1,1,60000,604.9875,24762.9095,
11911,56,1,1,1,60000,56.104,24762.9095,
11918,58,0,3,1,80000,7.548,26417.2505,
11918,58,0,3,1,80000,1050.5065,26417.2505,
11918,58,0,3,1,80000,1582.352,26417.2505,
11925,60,1,3,1,60000,7.548,24832.8115,
11925,60,1,3,1,60000,601.443,24832.8115,
11925,60,1,3,1,60000,58.712,24832.8115,
11936,63,1,1,0,60000,7.548,23962.121,
11936,63,1,1,0,60000,1190.136,23962.121,
11936,63,1,1,0,60000,56.104,23962.121,
11943,63,1,1,1,60000,1046.248,30887.4815,
11943,63,1,1,1,60000,621.488,30887.4815,
11943,63,1,1,1,60000,1033.704,30887.4815,
11950,90,0,1,1,50000,593.6995,19292.0775,
11950,90,0,1,1,50000,1121.592,19292.0775,
11950,90,0,1,1,50000,557.296,19292.0775,
11961,62,0,3,1,70000,7.548,22113.0945,
11961,62,0,3,1,70000,488.608,22113.0945,
11961,62,0,3,1,70000,71.2,22113.0945,
11968,47,1,2,0,30000,3.1825,43194.22,
11968,47,1,2,0,30000,578.3315,43194.22,
11968,47,1,2,0,30000,6.6405,43194.22,
11975,87,1,2,1,30000,5.9415,29970.042,
11975,87,1,2,1,30000,543.8895,29970.042,
11975,87,1,2,1,30000,5.9415,29970.042,
11986,44,1,2,0,40000,1276.4865,26492.032,
11986,44,1,2,0,40000,208.05,26492.032,
11986,44,1,2,0,40000,644.575,26492.032,
11993,50,0,1,0,60000,697.1575,24255.1555,
11993,50,0,1,0,60000,208.05,24255.1555,
11993,50,0,1,0,60000,1805.475,24255.1555,
12000,55,0,1,1,80000,1258.4365,29455.0785,
12000,55,0,1,1,80000,833.7105,29455.0785,
12000,55,0,1,1,80000,1213.5015,29455.0785,
12011,46,0,2,1,40000,671.251,27034.413,
12011,46,0,2,1,40000,178.6,27034.413,
12011,46,0,2,1,40000,635.55,27034.413,
12018,53,1,0,1,70000,594.567,27884.447,
12018,53,1,0,1,70000,178.6,27884.447,
12018,53,1,0,1,70000,494.475,27884.447,
12025,62,1,3,1,100000,1188.4405,23778.671,
12025,62,1,3,1,100000,718.0765,23778.671,
12025,62,1,3,1,100000,744.5815,23778.671,
12036,62,1,3,1,130000,583.072,36696.826,
12036,62,1,3,1,130000,814.017,36696.826,
12036,62,1,3,1,130000,583.072,36696.826,
12043,68,1,0,1,70000,20.9,20415.223,
12043,68,1,0,1,70000,208.05,20415.223,
10040,55,1,0,0,50000,7.192,60173.8444,
10061,56,1,0,0,30000,11.992,15730.8201,
10061,56,1,0,0,30000,21.52,15730.8201,
10061,56,1,0,0,30000,4.6407,15730.8201,
10063,56,1,1,0,30000,11.992,18338.923,
10063,56,1,1,0,30000,23.92,18338.923,
10063,56,1,1,0,30000,645.9594,18338.923,
10065,57,1,1,0,20000,489.488,16904.5151,
10065,57,1,1,0,20000,575.592,16904.5151,
10065,57,1,1,0,20000,1314.7038,16904.5151,
10070,58,0,2,0,10000,1058.136,20346.6848,
10070,58,0,2,0,10000,7.6,20346.6848,
10070,58,0,2,0,10000,1696.1898,20346.6848,
10072,59,1,1,1,20000,489.488,17080.6123,
10072,59,1,1,1,20000,559.096,17080.6123,
10072,59,1,1,1,20000,4.6407,17080.6123,
10095,60,1,2,1,30000,1058.136,18522.167,
10095,60,1,2,1,30000,12.4,18522.167,
10095,60,1,2,1,30000,1220.7831,18522.167,
10097,60,0,0,1,30000,11.992,20914.5741,
10097,60,0,0,1,30000,81.6,20914.5741,
10097,60,0,0,1,30000,98.5614,20914.5741,
10104,60,0,0,1,40000,152,52474.3685,
10104,60,0,0,1,40000,501.6,52474.3685,
10104,60,0,0,1,40000,484.688,52474.3685,
10106,61,0,0,1,40000,652.696,52785.1036,
10106,61,0,0,1,40000,1053.272,52785.1036,
10106,61,0,0,1,40000,7.192,52785.1036,
10129,48,0,1,0,30000,11.992,17504.8844,
10129,48,0,1,0,30000,60.792,17504.8844,
10129,48,0,1,0,30000,4.6407,17504.8844,
10131,48,1,0,1,40000,255.992,53318.6402,
10131,48,1,0,1,40000,384.4,53318.6402,
10131,48,1,0,1,40000,558.864,53318.6402,
10138,43,0,2,0,20000,92.784,20111.3272,
10138,43,0,2,0,20000,93.192,20111.3272,
10138,43,0,2,0,20000,4.6314,20111.3272,
10140,61,0,1,1,70000,601.217,19630.809,
10140,61,0,1,1,70000,806.1605,19630.809,
10140,61,0,1,1,70000,372.305,19630.809,
10163,65,1,1,1,60000,34.1905,21537.027,
10163,65,1,1,1,60000,178.6,21537.027,
10163,65,1,1,1,60000,1111.5855,21537.027,
10165,66,0,2,1,70000,34.1905,21289.702,
10165,66,0,2,1,70000,178.6,21289.702,
10165,66,0,2,1,70000,456.475,21289.702,
10170,53,1,0,1,90000,7.6415,26456.56,
10170,53,1,0,1,90000,62.3815,26456.56,
10170,53,1,0,1,90000,339.15,26456.56,
10172,56,0,3,1,70000,514.981,26223.112,
10172,56,0,3,1,70000,62.3815,26223.112,
10172,56,0,3,1,70000,364.65,26223.112,
10195,61,1,1,1,60000,7.6415,20506.7595,
10195,61,1,1,1,60000,731.6035,20506.7595,
10195,61,1,1,1,60000,846.4895,20506.7595,
10197,63,1,1,1,60000,7.6415,21888.464,
10197,63,1,1,1,60000,59.6105,21888.464,
10197,63,1,1,1,60000,339.15,21888.464,
10204,57,1,1,0,100000,7.6415,26752.392,
10204,57,1,1,0,100000,1757.29,26752.392,
10204,57,1,1,0,100000,846.4895,26752.392,
10206,58,1,2,0,110000,14.3565,42420.564,
10206,58,1,2,0,110000,14.3565,42420.564,
10206,58,1,2,0,110000,19.4565,42420.564,
10229,70,1,1,1,40000,7.6415,22524.196,
10229,70,1,1,1,40000,1489.1915,22524.196,
10229,70,1,1,1,40000,645.762,22524.196,
10231,70,1,1,1,40000,7.6415,27644.046,
10231,70,1,1,1,40000,950.8015,27644.046,
10231,70,1,1,1,40000,61.5825,27644.046,
10238,44,0,2,1,30000,3.1825,43862.5597,
10238,44,0,2,1,30000,14.725,43862.5597,
10238,44,0,2,1,30000,6.6405,43862.5597,
10240,86,1,2,0,30000,4.2415,24977.3005,
10240,86,1,2,0,30000,27.2,24977.3005,
10240,86,1,2,0,30000,5.9415,24977.3005,
10263,48,1,1,0,40000,27.5405,19906.1415,
10263,48,1,1,0,40000,122.55,19906.1415,
10263,48,1,1,0,40000,972.6765,19906.1415,
10265,50,0,1,1,60000,27.5405,27734.8075,
10265,50,0,1,1,60000,1283.45,27734.8075,
10265,50,0,1,1,60000,405.65,27734.8075,
10270,56,0,1,1,90000,601.217,22840.874,
10270,56,0,1,1,90000,807.1105,22840.874,
10270,56,0,1,1,90000,405.65,22840.874,
10272,56,0,2,1,120000,16.0455,35311.327,
10272,56,0,2,1,120000,21.7455,35311.327,
10272,56,0,2,1,120000,1258.4365,35311.327,
10295,62,0,4,1,130000,16.0455,39242.635,
10295,62,0,4,1,130000,246.9905,39242.635,
10295,62,0,4,1,130000,16.1405,39242.635,
10297,62,0,3,0,80000,1360.077,22745.442,
10316,87,1,2,0,70000,21.8405,25061.368,
10316,87,1,2,0,70000,151.05,25061.368,
10316,87,1,2,0,70000,539.6,25061.368,
10319,64,0,3,0,80000,21.8405,19194.5725,
10319,64,0,3,0,80000,151.05,19194.5725,
10319,64,0,3,0,80000,595.65,19194.5725,
10333,69,1,2,0,60000,588.867,24775.241,
10333,69,1,2,0,60000,863.1605,24775.241,
10333,69,1,2,0,60000,981.4165,24775.241,
10334,70,1,2,1,70000,21.8405,24607.3985,
10334,70,1,2,1,70000,208.05,24607.3985,
10334,70,1,2,1,70000,414.39,24607.3985,
10351,84,1,2,1,70000,601.217,25557.1925,
10351,84,1,2,1,70000,806.1605,25557.1925,
10351,84,1,2,1,70000,882.4265,25557.1925,
10352,83,0,2,1,70000,34.1905,27246.552,
10352,83,0,2,1,70000,151.05,27246.552,
10352,83,0,2,1,70000,315.4,27246.552,
10366,76,1,2,1,10000,4.2415,30513.5828,
10366,76,1,2,1,10000,36.55,30513.5828,
10366,76,1,2,1,10000,5.9415,30513.5828,
10369,46,0,2,1,60000,41.6195,23073.983,
10369,46,0,2,1,60000,303.9905,23073.983,
10369,46,0,2,1,60000,1656.686,23073.983,
10370,47,1,2,1,70000,41.6195,24387.7645,
10370,47,1,2,1,70000,208.05,24387.7645,
10370,47,1,2,1,70000,414.39,24387.7645,
10383,74,0,2,0,30000,5.9415,20449.1755,
10383,74,0,2,0,30000,27.2,20449.1755,
10383,74,0,2,0,30000,1044.6415,20449.1755,
10384,72,0,2,1,20000,5.9415,26511.7549,
10384,72,0,2,1,20000,27.2,26511.7549,
10384,72,0,2,1,20000,5.9415,26511.7549,
10401,50,0,2,0,60000,588.867,23674.5085,
10401,50,0,2,0,60000,841.3105,23674.5085,
10401,50,0,2,0,60000,981.4165,23674.5085,
10402,51,0,2,1,60000,21.8405,26556.4385,
10402,51,0,2,1,60000,186.2,26556.4385,
10402,51,0,2,1,60000,414.39,26556.4385,
10419,65,1,2,1,120000,14.3565,41815.904,
10419,65,1,2,1,120000,14.3565,41815.904,
10419,65,1,2,1,120000,19.4565,41815.904,
10420,58,0,3,1,120000,16.0455,40537.0625,
10420,58,0,3,1,120000,1182.6455,40537.0625,
10420,58,0,3,1,120000,16.1405,40537.0625,
10433,58,1,4,1,100000,34.1905,19552.642,
10433,58,1,4,1,100000,208.05,19552.642,
10433,58,1,4,1,100000,414.39,19552.642,
10434,58,0,4,1,110000,16.0455,34683.68,
10434,58,0,4,1,110000,21.7455,34683.68,
10434,58,0,4,1,110000,16.1405,34683.68,
10451,80,0,2,0,40000,34.1905,19389.828,
10451,80,0,2,0,40000,151.05,19389.828,
10451,80,0,2,0,40000,1149.9655,19389.828,
10452,79,1,2,1,40000,34.1905,26516.131,
10452,79,1,2,1,40000,718.0765,26516.131,
10452,79,1,2,1,40000,494.855,26516.131,
10469,77,0,2,1,60000,21.8405,22161.2555,
10469,77,0,2,1,60000,186.2,22161.2555,
10469,77,0,2,1,60000,1174.2855,22161.2555,
10470,76,1,1,0,70000,21.8405,21905.6055,
10470,76,1,1,0,70000,753.2265,21905.6055,
10470,76,1,1,0,70000,519.175,21905.6055,
10483,74,1,2,0,60000,689.301,22763.108,
10483,74,1,2,0,60000,1283.45,22763.108,
10483,74,1,2,0,60000,95.9405,22763.108,
10484,75,1,2,1,60000,34.1905,24077.8585,
10484,75,1,2,1,60000,122.55,24077.8585,
10484,75,1,2,1,60000,1917.9265,24077.8585,
10487,74,1,0,1,60000,41.6195,21712.5455,
10487,74,1,0,1,60000,1371.496,21712.5455,
10487,74,1,0,1,60000,845.1105,21712.5455,
10501,72,0,2,1,70000,689.301,25186.416,
10501,72,0,2,1,70000,151.05,25186.416,
10501,72,0,2,1,70000,188.1,25186.416,
10502,72,0,3,1,70000,34.1905,23190.939,
10502,72,0,3,1,70000,1311.95,23190.939,
10502,72,0,3,1,70000,755.1265,23190.939,
10519,78,0,2,1,70000,130.4,54358.8279,
10519,78,0,2,1,70000,936.072,54358.8279,
10519,78,0,2,1,70000,7.192,54358.8279,
10520,79,0,4,1,100000,688.688,69279.4172,
10520,79,0,4,1,100000,470.4,69279.4172,
10520,79,0,4,1,100000,484.688,69279.4172,
10534,70,0,2,1,130000,565.184,40382.7335,
10534,70,0,2,1,130000,1209.592,40382.7335,
10534,70,0,2,1,130000,188.8,40382.7335,
10537,73,0,2,1,90000,128,56076.6112,
10537,73,0,2,1,90000,7.104,56076.6112,
10537,73,0,2,1,90000,270.4,56076.6112,
10551,76,1,4,0,100000,130.4,61028.7861,
10551,76,1,4,0,100000,7.104,61028.7861,
10551,76,1,4,0,100000,763.896,61028.7861,
10552,48,0,3,0,60000,1119.1695,27555.5685,
10552,48,0,3,0,60000,483.65,27555.5685,
10552,48,0,3,0,60000,519.146,27555.5685,
10569,52,1,4,1,100000,514.981,22956.3625,
10569,52,1,4,1,100000,365.4915,22956.3625,
10569,52,1,4,1,100000,536.2395,22956.3625,
10570,53,0,4,1,90000,7.6415,26579.3355,
10570,53,0,4,1,90000,279.65,26579.3355,
10570,53,0,4,1,90000,1140.428,26579.3355,
10584,52,1,0,1,50000,37.9905,26314.0765,
10584,52,1,0,1,50000,160.55,26314.0765,
10584,52,1,0,1,50000,1419.851,26314.0765,
10587,51,1,0,1,60000,37.9905,29294.3365,
10587,51,1,0,1,60000,160.55,29294.3365,
10587,51,1,0,1,60000,177.555,29294.3365,
10601,56,1,0,1,70000,1939.026,24132.299,
10601,56,1,0,1,70000,835.6105,24132.299,
10601,56,1,0,1,70000,909.7105,24132.299,
10602,56,1,0,1,70000,41.6195,21252.0815,
10602,56,1,0,1,70000,180.5,21252.0815,
10602,56,1,0,1,70000,254.6,21252.0815,
10619,57,0,0,1,70000,671.251,26847.116,
10619,57,0,0,1,70000,863.1605,26847.116,
10619,57,0,0,1,70000,832.6655,26847.116,
10620,58,1,0,1,70000,16.1405,25168.5865,
10620,58,1,0,1,70000,208.05,25168.5865,
10620,58,1,0,1,70000,273.4955,25168.5865,
10634,58,0,3,1,50000,16.1405,21947.227,
10634,58,0,3,1,50000,753.2265,21947.227,
10634,58,0,3,1,50000,830.3855,21947.227,
10637,58,1,3,1,50000,0,20320.052,
10637,58,1,3,1,50000,815.6605,20320.052,
10637,58,1,3,1,50000,745.6265,20320.052,
10651,60,0,2,1,70000,676.9605,20141.404,
10651,60,0,2,1,70000,152,20141.404,
10651,60,0,2,1,70000,254.6,20141.404,
10652,60,0,2,1,70000,21.85,22059.0925,
10652,60,0,2,1,70000,719.0265,22059.0925,
10652,60,0,2,1,70000,909.7105,22059.0925,
10669,50,1,1,1,40000,130.4,61446.8335,
10669,50,1,1,1,40000,7.104,61446.8335,
10669,50,1,1,1,40000,838.072,61446.8335,
10670,51,1,1,1,40000,682.072,52903.5079,
10670,51,1,1,1,40000,7.104,52903.5079,
10670,51,1,1,1,40000,286.4,52903.5079,
10684,53,0,2,1,40000,1605.496,54934.0899,
10684,53,0,2,1,40000,1134.04,54934.0899,
10684,53,0,2,1,40000,1395.104,54934.0899,
10687,49,0,2,0,40000,605.017,26536.07,
10687,49,0,2,0,40000,180.5,26536.07,
10687,49,0,2,0,40000,178.6,26536.07,
10701,69,0,1,1,40000,117.781,21894.653,
10701,69,0,1,1,40000,152,21894.653,
10701,69,0,1,1,40000,575.567,21894.653,
10702,68,1,2,1,30000,3.1825,48856.0572,
10702,68,1,2,1,30000,18.905,48856.0572,
10702,68,1,2,1,30000,1820.7415,48856.0572,
10719,64,0,0,1,60000,1182.7405,23053.1455,
10719,64,0,0,1,60000,186.2,23053.1455,
10719,64,0,0,1,60000,663.651,23053.1455,
10720,64,1,0,1,60000,676.951,24804.4065,
10720,64,1,0,1,60000,186.2,24804.4065,
10720,64,1,0,1,60000,1250.8365,24804.4065,
10734,52,0,0,1,60000,27.5405,20544.734,
10734,52,0,0,1,60000,294.4905,20544.734,
10734,52,0,0,1,60000,575.567,20544.734,
10737,53,0,0,0,70000,27.5405,22443.0145,
10737,53,0,0,0,70000,198.55,22443.0145,
10737,53,0,0,0,70000,663.651,22443.0145,
10751,81,0,2,1,60000,0,21189.2145,
10751,81,0,2,1,60000,1906.5265,21189.2145,
10751,81,0,2,1,60000,8.5405,21189.2145,
10752,81,0,2,1,60000,1276.4865,25181.762,
10752,81,0,2,1,60000,178.6,25181.762,
10752,81,0,2,1,60000,663.651,25181.762,
10769,77,0,3,1,70000,689.301,18578.925,
10769,77,0,3,1,70000,775.0765,18578.925,
10769,77,0,3,1,70000,315.3905,18578.925,
10770,78,1,3,0,70000,34.1905,19190.4995,
10770,78,1,3,0,70000,1368.95,19190.4995,
10770,78,1,3,0,70000,786.4765,19190.4995,
10784,75,1,2,1,40000,1836.863,27006.362,
10784,75,1,2,1,40000,805.2105,27006.362,
10784,75,1,2,1,40000,190,27006.362,
10787,75,1,0,1,60000,682.651,30713.2955,
10787,75,1,0,1,60000,717.1265,30713.2955,
10787,75,1,0,1,60000,190,30713.2955,
10801,73,1,1,1,60000,20.9,25163.7285,
10801,73,1,1,1,60000,151.05,25163.7285,
10801,73,1,1,1,60000,1419.851,25163.7285,
10802,73,1,1,1,70000,587.9265,22432.0215,
10802,73,1,1,1,70000,806.1605,22432.0215,
10802,73,1,1,1,70000,179.075,22432.0215,
10819,66,0,3,1,110000,94.304,31224.9177,
10819,66,0,3,1,110000,18.312,31224.9177,
10819,66,0,3,1,110000,734.072,31224.9177,
10820,66,1,3,1,110000,565.184,41265.6554,
10820,66,1,3,1,110000,1616.128,41265.6554,
10820,66,1,3,1,110000,2197.6,41265.6554,
10834,79,0,2,0,90000,627.896,54794.1312,
10834,79,0,2,0,90000,7.104,54794.1312,
10834,79,0,2,0,90000,348.96,54794.1312,
10837,79,1,4,1,120000,13.512,34062.5184,
10837,79,1,4,1,120000,1541.952,34062.5184,
10837,79,1,4,1,120000,188.8,34062.5184,
10838,78,1,2,0,80000,150.4,58212.0824,
10838,78,1,2,0,80000,7.104,58212.0824,
10838,78,1,2,0,80000,900.632,58212.0824,
10851,72,0,3,0,80000,150.4,63926.9973,
10851,72,0,3,0,80000,1053.248,63926.9973,
10851,72,0,3,0,80000,1810.04,63926.9973,
10852,72,0,2,1,90000,627.896,55143.3553,
10852,72,0,2,1,90000,7.104,55143.3553,
10852,72,0,2,1,90000,286.4,55143.3553,
10869,77,1,4,1,100000,130.4,59943.9983,
10869,77,1,4,1,100000,7.192,59943.9983,
10869,77,1,4,1,100000,822.072,59943.9983,
10870,76,1,4,1,100000,1728.216,55434.2448,
10870,76,1,4,1,100000,7.192,55434.2448,
10870,76,1,4,1,100000,270.4,55434.2448,
10884,50,1,4,0,70000,593.793,25346.709,
10884,50,1,4,0,70000,1391.178,25346.709,
10884,50,1,4,0,70000,519.146,25346.709,
10887,50,1,2,1,100000,514.981,21201.1625,
10887,50,1,2,1,100000,1318.35,21201.1625,
10887,50,1,2,1,100000,597.958,21201.1625,
10888,52,1,3,0,80000,7.6415,29524.069,
10888,52,1,3,0,80000,865.8015,29524.069,
10888,52,1,3,0,80000,11.8065,29524.069,
10901,60,0,2,1,80000,1836.863,27381.5935,
10901,60,0,2,1,80000,765.5765,27381.5935,
10901,60,0,2,1,80000,254.6,27381.5935,
10902,60,1,3,1,90000,27.5405,20705.157,
10902,60,1,3,1,90000,198.55,20705.157,
10902,60,1,3,1,90000,909.7105,20705.157,
10919,62,1,3,1,40000,1264.1365,20768.7135,
10919,62,1,3,1,40000,151.05,20768.7135,
10919,62,1,3,1,40000,254.6,20768.7135,
10920,62,1,1,1,60000,1749.767,29849.2335,
10920,62,1,1,1,60000,863.1605,29849.2335,
10920,62,1,1,1,60000,1415.5,29849.2335,
10937,64,1,0,0,60000,19.95,19048.3405,
10937,64,1,0,0,60000,1359.45,19048.3405,
10937,64,1,0,0,60000,254.6,19048.3405,
10938,64,1,0,1,60000,586.9765,21606.685,
10938,64,1,0,1,60000,807.1105,21606.685,
10938,64,1,0,1,60000,254.6,21606.685,
10951,55,0,0,1,100000,593.793,23720.0625,
10951,55,0,0,1,100000,1391.178,23720.0625,
10951,55,0,0,1,100000,507.3395,23720.0625,
10952,53,0,1,1,80000,7.6415,22961.716,
10952,53,0,1,1,80000,786.9895,22961.716,
10952,53,0,1,1,80000,15.2915,22961.716,
10955,57,1,3,1,70000,7.6415,26559.227,
10955,57,1,3,1,70000,951.643,26559.227,
10955,57,1,3,1,70000,15.2915,26559.227,
10969,55,0,1,0,70000,593.6995,26194.7525,
10969,55,0,1,0,70000,15.2915,26194.7525,
10969,55,0,1,0,70000,1501.344,26194.7525,
10970,56,1,1,0,70000,7.548,22535.8005,
10970,56,1,1,0,70000,101.133,22535.8005,
10970,56,1,1,0,70000,932.696,22535.8005,
10987,64,1,1,1,60000,593.6995,23701.5485,
10987,64,1,1,1,60000,97.648,23701.5485,
10987,64,1,1,1,60000,56.104,23701.5485,
10988,58,0,1,1,70000,7.548,22292.0945,
10988,58,0,1,1,70000,1123.3345,22292.0945,
10988,58,0,1,1,70000,533.6,22292.0945,
11001,65,1,2,1,100000,93.3895,23448.4605,
11001,65,1,2,1,100000,518.1005,23448.4605,
11001,65,1,2,1,100000,56.104,23448.4605,
11002,66,0,1,1,70000,514.8875,23149.524,
11002,66,0,1,1,70000,10.761,23149.524,
11002,66,0,1,1,70000,56.104,23149.524,
11005,63,1,1,1,60000,7.548,22196.2575,
11005,63,1,1,1,60000,682.754,22196.2575,
11005,63,1,1,1,60000,1102.248,22196.2575,
11019,87,0,2,1,40000,7.548,22481.7485,
11019,87,0,2,1,40000,518.1005,22481.7485,
11019,87,0,2,1,40000,1117.344,22481.7485,
11020,46,1,2,0,40000,1831.163,24831.5185,
11020,46,1,2,0,40000,853.6605,24831.5185,
11020,46,1,2,0,40000,8.5405,24831.5185,
5152,66,1,1,1,60000,1847.313,22586.9585,
5152,66,1,1,1,60000,1878.9765,22586.9585,
5152,66,1,1,1,60000,254.6,22586.9585,
5155,65,1,2,1,70000,605.017,20583.838,
5155,65,1,2,1,70000,770.0605,20583.838,
5155,65,1,2,1,70000,254.6,20583.838,
5169,56,1,4,1,70000,7.6415,28401.559,
5169,56,1,4,1,70000,59.6105,28401.559,
5169,56,1,4,1,70000,347.65,28401.559,
5170,57,0,4,1,70000,7.6415,21039.298,
5170,57,0,4,1,70000,1171.1385,21039.298,
5170,57,0,4,1,70000,1546.0395,21039.298,
5187,49,1,1,1,30000,997.592,18224.3343,
5187,49,1,1,1,30000,5.592,18224.3343,
5187,49,1,1,1,30000,582.208,18224.3343,
5188,43,0,2,0,20000,19.992,17849.54,
5188,43,0,2,0,20000,1460.688,17849.54,
5188,43,0,2,0,20000,23.92,17849.54,
5202,52,0,2,1,20000,19.992,20824.4911,
5202,52,0,2,1,20000,555.656,20824.4911,
5202,52,0,2,1,20000,1004.792,20824.4911,
5205,53,0,1,1,40000,96.8,53956.8598,
5205,53,0,1,1,40000,484.688,53956.8598,
5205,53,0,1,1,40000,157.52,53956.8598,
5219,70,1,1,1,30000,590.767,38873.6172,
5219,70,1,1,1,30000,604.9315,38873.6172,
5219,70,1,1,1,30000,911.563,38873.6172,
5220,70,0,1,1,30000,23.7405,37679.4107,
5220,70,0,1,1,30000,37.905,37679.4107,
5220,70,0,1,1,30000,256.4525,37679.4107,
5237,67,0,1,1,40000,20.9,23908.061,
5237,67,0,1,1,40000,114.95,23908.061,
5237,67,0,1,1,40000,503.5,23908.061,
5238,67,1,1,1,40000,587.9265,22536.8235,
5238,67,1,1,1,40000,809.9605,22536.8235,
5238,67,1,1,1,40000,1070.5265,22536.8235,
5252,57,1,0,1,10000,19.992,16477.6434,
5252,57,1,0,1,10000,3.984,16477.6434,
5252,57,1,0,1,10000,27.192,16477.6434,
5255,56,1,1,0,20000,19.992,17701.6675,
5255,56,1,1,0,20000,1050.128,17701.6675,
5255,56,1,1,0,20000,81.6,17701.6675,
5256,56,1,1,0,20000,997.592,23814.4244,
5256,56,1,1,0,20000,481.48,23814.4244,
5256,56,1,1,0,20000,1127.744,23814.4244,
5269,57,1,2,1,30000,497.488,21143.1441,
5269,57,1,2,1,30000,1050.128,21143.1441,
5269,57,1,2,1,30000,91.152,21143.1441,
5270,58,1,2,1,30000,19.992,21395.4425,
5270,58,1,2,1,30000,3.984,21395.4425,
5270,58,1,2,1,30000,10.36,21395.4425,
5287,57,0,0,1,40000,558.864,46697.0249,
5287,57,0,0,1,40000,96.8,46697.0249,
5287,57,0,0,1,40000,691.896,46697.0249,
5288,57,1,0,1,40000,7.192,60702.6373,
5288,57,1,0,1,40000,574.296,60702.6373,
5288,57,1,0,1,40000,214.4,60702.6373,
5305,44,0,2,1,20000,997.592,19922.5411,
5305,44,0,2,1,20000,1601.808,19922.5411,
5305,44,0,2,1,20000,21.52,19922.5411,
5306,44,0,1,1,30000,19.992,17881.8438,
5306,44,0,1,1,30000,3.992,17881.8438,
5306,44,0,1,1,30000,21.52,17881.8438,
5319,47,1,1,0,30000,19.992,16715.378,
5319,47,1,1,0,30000,1533.264,16715.378,
5319,47,1,1,0,30000,511.088,16715.378,
5320,47,1,1,1,20000,19.992,16239.8798,
5320,47,1,1,1,20000,3.992,16239.8798,
5320,47,1,1,1,20000,114.384,16239.8798,
5337,47,0,2,1,60000,27.5405,23959.85,
5337,47,0,2,1,60000,154.85,23959.85,
5337,47,0,2,1,60000,737.2,23959.85,
5338,46,0,2,0,60000,594.567,23883.5615,
5338,46,0,2,0,60000,721.8765,23883.5615,
5338,46,0,2,0,60000,1392.3105,23883.5615,
5355,49,1,2,0,30000,590.767,45158.6015,
5355,49,1,2,0,30000,1909.7565,45158.6015,
5355,49,1,2,0,30000,1828.6075,45158.6015,
5356,48,1,2,1,30000,1266.0365,43057.3595,
5356,48,1,2,1,30000,12.35,43057.3595,
5356,48,1,2,1,30000,4.7405,43057.3595,
5369,68,1,0,1,80000,27.5405,18384.153,
5369,68,1,0,1,80000,151.05,18384.153,
5369,68,1,0,1,80000,575.7,18384.153,
5370,67,1,1,1,40000,27.5405,21514.3885,
5370,67,1,1,1,40000,151.05,21514.3885,
5370,67,1,1,1,40000,575.7,21514.3885,
5373,66,1,1,1,40000,1284.381,22441.772,
5373,66,1,1,1,40000,274.5405,22441.772,
5373,66,1,1,1,40000,1736.6,22441.772,
5387,55,0,0,0,20000,19.992,14048.2276,
5387,55,0,0,0,20000,81.6,14048.2276,
5387,55,0,0,0,20000,5.592,14048.2276,
5388,55,0,1,1,20000,100.784,20801.5788,
5388,55,0,1,1,20000,81.6,20801.5788,
5388,55,0,1,1,20000,983.192,20801.5788,
5405,56,0,0,1,40000,0,59819.5653,
5405,56,0,0,1,40000,126.4,59819.5653,
5405,56,0,0,1,40000,627.016,59819.5653,
5406,57,1,0,1,40000,484.688,53083.6956,
5406,57,1,0,1,40000,603.896,53083.6956,
5406,57,1,0,1,40000,230.312,53083.6956,
5420,60,1,1,0,20000,19.992,15650.2351,
5420,60,1,1,0,20000,5.592,15650.2351,
5420,60,1,1,0,20000,27.192,15650.2351,
5423,61,0,1,1,20000,1066.136,20972.6179,
